Date,State,Avg Max Temp(°C),Avg Rain(mm)
2019-10-07,WA,27.133333333333336,0.0
2019-10-08,ACT,17.95,0.0
2019-10-08,NSW,23.5,0.06666666666666667
2019-10-08,NT,32.733333333333334,0.0
2019-10-08,QLD,30.174999999999997,0.0
2019-10-08,SA,16.224999999999998,1.85
2019-10-08,TAS,16.066666666666666,1.3333333333333333
2019-10-08,VIC,15.5,0.0
2019-10-08,WA,30.0,0.0
2019-10-09,ACT,16.55,6.3
2019-10-09,NSW,19.3,2.1333333333333333
2019-10-09,NT,32.300000000000004,0.0
2019-10-09,QLD,27.35,0.0
2019-10-09,SA,17.275,0.0
2019-10-09,TAS,16.133333333333336,0.4666666666666666
2019-10-09,VIC,14.966666666666667,2.9333333333333336
2019-10-09,WA,32.9,0.0
2019-10-10,ACT,19.0,0.0
2019-10-10,NSW,20.23333333333333,0.13333333333333333
2019-10-10,NT,32.699999999999996,0.0
2019-10-10,QLD,25.666666666666668,0.0
2019-10-10,SA,18.825,0.1
2019-10-10,TAS,16.3,2.1333333333333333
2019-10-10,VIC,17.333333333333332,0.0
2019-10-10,WA,31.7,0.0
2019-10-11,ACT,16.75,0.6
2019-10-11,NSW,18.233333333333334,3.266666666666666
2019-10-11,NT,35.13333333333333,0.0
2019-10-11,QLD,25.333333333333332,0.0
2019-10-11,SA,20.2,0.0
2019-10-11,TAS,15.0,1.7333333333333334
2019-10-11,VIC,18.96666666666667,0.0
2019-10-11,WA,29.733333333333334,0.06666666666666667
2019-10-12,ACT,15.600000000000001,0.0
2019-10-12,NSW,17.333333333333332,11.866666666666667
2019-10-12,NT,37.43333333333333,0.0
2019-10-12,QLD,25.675,10.35
2019-10-12,SA,23.6,0.0
2019-10-12,TAS,15.133333333333333,0.0
2019-10-12,VIC,20.233333333333334,0.0
2019-10-12,WA,24.866666666666664,1.1333333333333335
2019-10-13,ACT,19.8,0.9
2019-10-13,NSW,19.8,5.266666666666667
2019-10-13,NT,38.43333333333333,0.0
2019-10-13,QLD,27.5,3.6
2019-10-13,SA,23.35,0.0
2019-10-13,TAS,15.700000000000001,0.0
2019-10-13,VIC,21.633333333333336,0.0
2019-10-13,WA,26.233333333333334,0.13333333333333333
2019-10-14,ACT,22.65,0.0
2019-10-14,NSW,23.13333333333333,0.06666666666666667
2019-10-14,NT,38.666666666666664,0.0
2019-10-14,QLD,27.425,0.0
2019-10-14,SA,20.825,2.2
2019-10-14,TAS,20.166666666666668,0.0
2019-10-14,VIC,24.833333333333332,0.13333333333333333
2019-10-14,WA,27.833333333333332,0.3333333333333333
2019-10-15,ACT,27.9,0.0
2019-10-15,NSW,25.2,0.0
2019-10-15,NT,38.93333333333334,0.0
2019-10-15,QLD,28.1,0.3
2019-10-15,SA,20.175,0.0
2019-10-15,TAS,16.133333333333336,0.4666666666666666
2019-10-15,VIC,23.2,0.06666666666666667
2019-10-15,WA,25.166666666666668,0.0
2019-10-16,ACT,24.75,0.0
2019-10-16,NSW,25.233333333333334,0.0
2019-10-16,NT,36.56666666666667,0.0
2019-10-16,QLD,28.625,0.0
2019-10-16,SA,19.225,4.15
2019-10-16,TAS,16.0,2.3333333333333335
2019-10-16,VIC,18.8,1.0
2019-10-16,WA,25.366666666666664,0.0
2019-10-17,ACT,16.15,5.1
2019-10-17,NSW,27.399999999999995,0.06666666666666667
2019-10-17,NT,33.13333333333333,0.0
2019-10-17,QLD,29.75,0.0
2019-10-17,SA,17.700000000000003,3.2
2019-10-17,TAS,16.0,0.16666666666666666
2019-10-17,VIC,14.766666666666666,7.733333333333333
2019-10-17,WA,27.566666666666666,0.0
2019-10-18,ACT,20.95,0.1
2019-10-18,NSW,24.0,0.0
2019-10-18,NT,36.7,0.0
2019-10-18,QLD,29.133333333333336,2.3333333333333335
2019-10-18,SA,21.25,0.0
2019-10-18,TAS,15.633333333333333,0.0
2019-10-18,VIC,20.6,2.2666666666666666
2019-10-18,WA,29.566666666666666,0.0
2019-10-19,ACT,18.799999999999997,0.0
2019-10-19,NSW,28.666666666666668,0.0
2019-10-19,NT,37.26666666666667,0.0
2019-10-19,QLD,29.066666666666666,0.0
2019-10-19,SA,18.0,0.8
2019-10-19,TAS,14.433333333333332,1.0666666666666667
2019-10-19,VIC,16.2,0.7999999999999999
2019-10-19,WA,31.933333333333334,0.0
2019-10-20,ACT,20.75,0.0
2019-10-20,NSW,22.066666666666666,0.0
2019-10-20,NT,35.56666666666667,0.0
2019-10-20,QLD,30.833333333333332,5.066666666666666
2019-10-20,SA,18.775,0.30000000000000004
2019-10-20,TAS,18.333333333333332,0.2333333333333333
2019-10-20,VIC,16.833333333333332,0.26666666666666666
2019-10-20,WA,33.03333333333333,0.0
2019-10-21,ACT,26.65,0.0
2019-10-21,NSW,23.46666666666667,0.0
2019-10-21,NT,34.86666666666667,0.0
2019-10-21,QLD,29.5,0.0
2019-10-21,SA,22.875000000000004,0.0
2019-10-21,TAS,21.133333333333336,0.0
2019-10-21,VIC,23.333333333333332,0.06666666666666667
2019-10-21,WA,33.43333333333333,0.13333333333333333
2019-10-22,ACT,28.55,0.0
2019-10-22,NSW,24.933333333333334,0.0
2019-10-22,NT,34.666666666666664,0.0
2019-10-22,QLD,28.400000000000002,8.0
2019-10-22,SA,27.975,0.0
2019-10-22,TAS,19.2,0.0
2019-10-22,VIC,27.0,0.06666666666666667
2019-10-22,WA,34.03333333333333,0.0
2019-10-23,ACT,29.2,0.0
2019-10-23,NSW,25.933333333333337,0.0
2019-10-23,NT,36.733333333333334,0.0
2019-10-23,QLD,28.633333333333336,1.2
2019-10-23,SA,32.6,0.0
2019-10-23,TAS,19.133333333333333,0.0
2019-10-23,VIC,29.133333333333336,0.06666666666666667
2019-10-23,WA,30.366666666666664,0.0
2019-10-24,ACT,30.95,0.0
2019-10-24,NSW,29.633333333333336,0.0
2019-10-24,NT,37.333333333333336,0.0
2019-10-24,QLD,29.066666666666666,0.06666666666666667
2019-10-24,SA,37.8,0.0
2019-10-24,TAS,24.2,0.0
2019-10-24,VIC,32.300000000000004,0.0
2019-10-24,WA,26.46666666666667,0.6666666666666666
2019-10-25,ACT,30.4,0.0
2019-10-25,NSW,36.53333333333333,0.06666666666666667
2019-10-25,NT,36.35,0.0
2019-10-25,QLD,29.366666666666664,0.39999999999999997
2019-10-25,SA,21.0,0.15
2019-10-25,TAS,21.633333333333336,0.0
2019-10-25,VIC,24.3,0.0
2019-10-25,WA,27.400000000000002,0.0
2019-10-26,ACT,17.85,7.8999999999999995
2019-10-26,NSW,31.099999999999998,0.0
2019-10-26,NT,35.400000000000006,0.0
2019-10-26,QLD,29.600000000000005,0.26666666666666666
2019-10-26,SA,19.549999999999997,4.2
2019-10-26,TAS,15.966666666666669,4.466666666666666
2019-10-26,VIC,16.8,0.6
2019-10-26,WA,29.766666666666666,0.0
2019-10-27,ACT,20.35,0.1
2019-10-27,NSW,23.833333333333332,0.0
2019-10-27,NT,29.599999999999998,0.0
2019-10-27,QLD,30.333333333333332,0.06666666666666667
2019-10-27,SA,19.95,0.55
2019-10-27,TAS,17.03333333333333,0.3333333333333333
2019-10-27,VIC,18.233333333333334,0.7333333333333333
2019-10-27,WA,34.2,0.0
2019-10-28,ACT,22.85,0.0
2019-10-28,NSW,22.833333333333332,4.6000000000000005
2019-10-28,NT,31.666666666666668,0.7333333333333334
2019-10-28,QLD,29.2,0.0
2019-10-28,SA,24.950000000000003,0.85
2019-10-28,TAS,18.133333333333336,0.26666666666666666
2019-10-28,VIC,23.233333333333334,1.0
2019-10-28,WA,31.5,0.0
2019-10-29,ACT,27.25,0.0
2019-10-29,NSW,25.766666666666666,1.2
2019-10-29,NT,33.5,0.13333333333333333
2019-10-29,QLD,29.166666666666668,0.06666666666666667
2019-10-29,SA,31.866666666666664,0.0
2019-10-29,TAS,22.733333333333334,0.0
2019-10-29,VIC,28.433333333333334,0.0
2019-10-29,WA,30.23333333333333,0.0
2019-10-30,ACT,29.200000000000003,0.0
2019-10-30,NSW,27.833333333333332,0.0
2019-10-30,NT,34.5,6.133333333333333
2019-10-30,QLD,28.46666666666667,0.0
2019-10-30,SA,34.300000000000004,0.0
2019-10-30,TAS,18.53333333333333,0.0
2019-10-30,VIC,32.13333333333333,0.0
2019-10-30,WA,30.366666666666664,0.0
2019-10-31,ACT,31.45,0.0
2019-10-31,NSW,27.433333333333334,0.0
2019-10-31,NT,36.166666666666664,0.0
2019-10-31,QLD,28.633333333333336,0.6
2019-10-31,SA,35.275000000000006,0.0
2019-10-31,TAS,23.3,0.0
2019-10-31,VIC,31.666666666666668,0.0
2019-10-31,WA,24.23333333333333,3.466666666666667
2019-11-01,ACT,32.05,0.0
2019-11-01,NSW,26.433333333333334,0.0
2019-11-01,NT,37.7,7.466666666666666
2019-11-01,QLD,28.566666666666663,0.13333333333333333
2019-11-01,SA,28.725,0.0
2019-11-01,TAS,28.46666666666667,0.0
2019-11-01,VIC,31.15,0.0
2019-11-01,WA,24.5,1.7333333333333334
2019-11-02,ACT,31.15,0.0
2019-11-02,NSW,28.4,0.0
2019-11-02,NT,36.56666666666666,0.0
2019-11-02,QLD,28.05,3.7
2019-11-02,SA,23.025,12.25
2019-11-02,TAS,19.400000000000002,1.8
2019-11-02,VIC,22.099999999999998,7.466666666666666
2019-11-02,WA,25.399999999999995,4.333333333333333
2019-11-03,ACT,25.05,0.1
2019-11-03,NSW,27.15,0.0
2019-11-03,NT,34.56666666666666,0.3333333333333333
2019-11-03,QLD,28.75,0.9
2019-11-03,SA,20.625,0.95
2019-11-03,TAS,18.5,7.033333333333334
2019-11-03,VIC,21.233333333333334,9.533333333333333
2019-11-03,WA,29.53333333333333,0.0
2019-11-04,ACT,21.8,17.5
2019-11-04,NSW,25.65,13.2
2019-11-04,NT,32.26666666666667,0.06666666666666667
2019-11-04,QLD,31.03333333333333,0.26666666666666666
2019-11-04,SA,19.375,0.9
2019-11-04,TAS,17.7,0.9333333333333335
2019-11-04,VIC,17.23333333333333,1.8
2019-11-04,WA,32.699999999999996,0.0
2019-11-05,ACT,18.95,0.1
2019-11-05,NSW,20.566666666666666,0.06666666666666667
2019-11-05,NT,31.833333333333332,16.2
2019-11-05,QLD,30.53333333333333,0.13333333333333333
2019-11-05,SA,21.666666666666668,2.1333333333333333
2019-11-05,TAS,15.866666666666669,0.26666666666666666
2019-11-05,VIC,18.866666666666667,7.400000000000001
2019-11-05,WA,33.76666666666667,0.0
2019-11-06,ACT,23.0,0.0
2019-11-06,NSW,29.233333333333334,0.0
2019-11-06,NT,35.46666666666667,2.066666666666667
2019-11-06,QLD,31.73333333333333,0.0
2019-11-06,SA,22.633333333333336,0.4666666666666666
2019-11-06,TAS,17.133333333333333,2.8666666666666667
2019-11-06,VIC,25.200000000000003,0.2
2019-11-06,WA,30.166666666666668,0.0
2019-11-07,ACT,18.95,0.0
2019-11-07,NSW,30.599999999999998,0.0
2019-11-07,NT,35.93333333333334,0.13333333333333333
2019-11-07,QLD,32.7,0.0
2019-11-07,SA,19.8,2.8000000000000003
2019-11-07,TAS,13.833333333333334,4.866666666666666
2019-11-07,VIC,17.266666666666666,0.3333333333333333
2019-11-07,WA,32.800000000000004,0.0
2019-11-08,ACT,18.55,0.0
2019-11-08,NSW,30.5,0.0
2019-11-08,NT,36.1,0.0
2019-11-08,QLD,32.1,0.0
2019-11-08,SA,17.525,5.5
2019-11-08,TAS,14.799999999999999,8.466666666666667
2019-11-08,VIC,15.733333333333334,3.733333333333334
2019-11-08,WA,34.4,0.0
2019-11-09,ACT,16.4,0.0
2019-11-09,NSW,20.4,0.0
2019-11-09,NT,33.4,0.0
2019-11-09,QLD,32.699999999999996,0.0
2019-11-09,SA,18.55,0.65
2019-11-09,TAS,15.133333333333333,0.6666666666666666
2019-11-09,VIC,15.0,3.3333333333333335
2019-11-09,WA,38.833333333333336,0.06666666666666667
2019-11-10,ACT,20.95,0.0
2019-11-10,NSW,25.433333333333334,0.0
2019-11-10,NT,34.6,0.0
2019-11-10,QLD,33.5,0.0
2019-11-10,SA,23.3,0.15
2019-11-10,TAS,19.433333333333334,0.20000000000000004
2019-11-10,VIC,19.599999999999998,0.3333333333333333
2019-11-10,WA,32.63333333333333,0.03333333333333333
2019-11-11,ACT,26.0,0.0
2019-11-11,NSW,26.8,0.0
2019-11-11,NT,37.2,0.0
2019-11-11,QLD,29.5,0.0
2019-11-11,SA,33.849999999999994,0.05
2019-11-11,TAS,19.96666666666667,0.2333333333333333
2019-11-11,VIC,28.3,0.0
2019-11-11,WA,31.0,0.0
2019-11-12,ACT,25.85,0.0
2019-11-12,NSW,36.699999999999996,0.0
2019-11-12,NT,38.06666666666666,0.0
2019-11-12,QLD,30.5,0.0
2019-11-12,SA,18.675,0.0
2019-11-12,TAS,16.733333333333334,1.1
2019-11-12,VIC,19.4,0.06666666666666667
2019-11-12,WA,30.133333333333336,0.0
2019-11-13,ACT,20.700000000000003,0.0
2019-11-13,NSW,24.7,0.0
2019-11-13,NT,34.166666666666664,0.0
2019-11-13,QLD,32.65,0.0
2019-11-13,SA,20.3,0.1
2019-11-13,TAS,18.133333333333333,0.0
2019-11-13,VIC,18.766666666666666,1.2
2019-11-13,WA,33.93333333333334,0.0
2019-11-14,ACT,24.65,0.0
2019-11-14,NSW,26.3,0.0
2019-11-14,NT,34.46666666666667,0.0
2019-11-14,QLD,30.700000000000003,0.0
2019-11-14,SA,21.425,0.7
2019-11-14,TAS,19.26666666666667,1.2
2019-11-14,VIC,21.266666666666666,0.6
2019-11-14,WA,38.26666666666667,0.0
2019-11-15,ACT,25.299999999999997,0.0
2019-11-15,NSW,31.733333333333338,0.0
2019-11-15,NT,34.5,2.6
2019-11-15,QLD,31.133333333333336,0.0
2019-11-15,SA,20.75,0.6
2019-11-15,TAS,17.566666666666666,0.0
2019-11-15,VIC,20.7,0.0
2019-11-15,WA,37.1,0.0
2019-11-16,ACT,25.5,0.0
2019-11-16,NSW,23.599999999999998,0.0
2019-11-16,NT,36.06666666666667,0.0
2019-11-16,QLD,32.63333333333333,0.0
2019-11-16,SA,19.525,0.15
2019-11-16,TAS,17.533333333333335,0.0
2019-11-16,VIC,19.033333333333335,0.26666666666666666
2019-11-16,WA,38.96666666666667,0.0
2019-11-17,ACT,24.700000000000003,0.0
2019-11-17,NSW,23.066666666666666,0.26666666666666666
2019-11-17,NT,36.46666666666666,0.0
2019-11-17,QLD,31.2,0.0
2019-11-17,SA,21.1,0.0
2019-11-17,TAS,18.733333333333334,0.0
2019-11-17,VIC,20.599999999999998,0.0
2019-11-17,WA,37.26666666666667,0.0
2019-11-18,ACT,27.2,0.0
2019-11-18,NSW,28.96666666666667,0.0
2019-11-18,NT,36.666666666666664,0.0
2019-11-18,QLD,30.8,0.0
2019-11-18,SA,32.45,0.0
2019-11-18,TAS,19.566666666666666,0.0
2019-11-18,VIC,27.333333333333332,0.06666666666666667
2019-11-18,WA,35.199999999999996,0.0
2019-11-19,ACT,32.1,0.0
2019-11-19,NSW,33.06666666666667,0.06666666666666667
2019-11-19,NT,38.56666666666667,0.0
2019-11-19,QLD,32.233333333333334,0.0
2019-11-19,SA,31.325000000000003,0.0
2019-11-19,TAS,21.033333333333335,0.0
2019-11-19,VIC,27.666666666666668,0.0
2019-11-19,WA,33.43333333333333,0.06666666666666667
2019-11-20,ACT,31.0,0.0
2019-11-20,NSW,24.899999999999995,0.0
2019-11-20,NT,39.666666666666664,0.0
2019-11-20,QLD,31.599999999999998,0.0
2019-11-20,SA,41.975,0.0
2019-11-20,TAS,20.8,0.0
2019-11-20,VIC,33.06666666666667,0.0
2019-11-20,WA,26.766666666666666,0.06666666666666667
2019-11-21,ACT,38.5,0.0
2019-11-21,NSW,28.666666666666668,0.0
2019-11-21,NT,37.800000000000004,0.13333333333333333
2019-11-21,QLD,31.0,0.0
2019-11-21,SA,24.875,0.0
2019-11-21,TAS,31.7,0.0
2019-11-21,VIC,39.36666666666667,0.0
2019-11-21,WA,28.166666666666668,0.0
2019-11-22,ACT,34.45,0.0
2019-11-22,NSW,25.46666666666667,0.0
2019-11-22,NT,35.0,0.0
2019-11-22,QLD,30.25,0.0
2019-11-22,SA,22.7,0.0
2019-11-22,TAS,20.633333333333336,0.0
2019-11-22,VIC,25.399999999999995,0.0
2019-11-22,WA,31.933333333333334,0.0
2019-11-23,ACT,32.3,0.0
2019-11-23,NSW,22.666666666666668,3.1333333333333333
2019-11-23,NT,35.45,0.0
2019-11-23,QLD,30.375,0.0
2019-11-23,SA,23.349999999999998,0.0
2019-11-23,TAS,19.966666666666665,0.0
2019-11-23,VIC,25.3,0.0
2019-11-23,WA,36.13333333333333,0.0
2019-11-24,ACT,28.3,0.0
2019-11-24,NSW,24.666666666666668,0.7999999999999999
2019-11-24,NT,35.0,0.0
2019-11-24,QLD,30.6,0.0
2019-11-24,SA,26.225,0.05
2019-11-24,TAS,18.96666666666667,0.6
2019-11-24,VIC,27.5,0.0
2019-11-24,WA,33.199999999999996,0.0
2019-11-25,ACT,31.35,0.0
2019-11-25,NSW,29.833333333333332,0.06666666666666667
2019-11-25,NT,37.599999999999994,0.0
2019-11-25,QLD,30.15,0.3
2019-11-25,SA,26.6,0.0
2019-11-25,TAS,20.833333333333332,0.0
2019-11-25,VIC,29.7,0.0
2019-11-25,WA,31.333333333333332,0.0
2019-11-26,ACT,26.700000000000003,0.0
2019-11-26,NSW,35.166666666666664,3.733333333333333
2019-11-26,NT,37.36666666666667,0.0
2019-11-26,QLD,31.025,0.0
2019-11-26,SA,19.700000000000003,1.5
2019-11-26,TAS,19.866666666666664,4.866666666666666
2019-11-26,VIC,16.9,0.6666666666666666
2019-11-26,WA,33.86666666666667,0.0
2019-11-27,ACT,27.25,0.1
2019-11-27,NSW,25.2,0.6
2019-11-27,NT,37.53333333333333,1.0
2019-11-27,QLD,29.974999999999998,0.0
2019-11-27,SA,24.775,0.0
2019-11-27,TAS,18.033333333333335,0.13333333333333333
2019-11-27,VIC,24.400000000000002,2.4666666666666663
2019-11-27,WA,35.0,0.0
2019-11-28,ACT,30.35,0.0
2019-11-28,NSW,28.2,0.0
2019-11-28,NT,36.666666666666664,0.13333333333333333
2019-11-28,QLD,30.2,0.0
2019-11-28,SA,24.150000000000002,0.0
2019-11-28,TAS,20.599999999999998,0.06666666666666667
2019-11-28,VIC,28.2,0.0
2019-11-28,WA,31.899999999999995,0.0
2019-11-29,ACT,32.5,0.0
2019-11-29,NSW,29.2,0.0
2019-11-29,NT,38.03333333333334,0.19999999999999998
2019-11-29,QLD,31.125,0.0
2019-11-29,SA,20.8,0.1
2019-11-29,TAS,17.733333333333334,0.7999999999999999
2019-11-29,VIC,29.3,0.0
2019-11-29,WA,29.099999999999998,0.0
2019-11-30,ACT,23.4,0.0
2019-11-30,NSW,24.633333333333336,0.06666666666666667
2019-11-30,NT,33.699999999999996,0.0
2019-11-30,QLD,30.949999999999996,0.0
2019-11-30,SA,20.1,2.85
2019-11-30,TAS,18.166666666666668,3.3333333333333335
2019-11-30,VIC,20.7,1.5333333333333332
2019-11-30,WA,32.199999999999996,0.0
2019-12-01,ACT,21.0,0.0
2019-12-01,NSW,23.733333333333334,0.7999999999999999
2019-12-01,NT,32.23333333333333,7.733333333333333
2019-12-01,QLD,30.525,1.9
2019-12-01,SA,18.575,1.9
2019-12-01,TAS,16.366666666666667,0.4666666666666666
2019-12-01,VIC,14.799999999999999,0.26666666666666666
2019-12-01,WA,34.766666666666666,0.0
2019-12-02,ACT,15.05,0.3
2019-12-02,NSW,22.833333333333332,0.0
2019-12-02,NT,34.53333333333333,3.933333333333333
2019-12-02,QLD,33.06666666666666,4.666666666666667
2019-12-02,SA,19.25,3.8499999999999996
2019-12-02,TAS,17.46666666666667,1.9666666666666668
2019-12-02,VIC,15.666666666666666,5.133333333333334
2019-12-02,WA,37.26666666666667,0.0
2019-12-03,ACT,20.55,0.6
2019-12-03,NSW,29.233333333333334,0.0
2019-12-03,NT,35.16666666666667,0.0
2019-12-03,QLD,33.175000000000004,0.0
2019-12-03,SA,21.925,0.15000000000000002
2019-12-03,TAS,17.933333333333334,0.13333333333333333
2019-12-03,VIC,21.866666666666664,1.5333333333333334
2019-12-03,WA,37.699999999999996,0.0
2019-12-04,ACT,24.05,0.0
2019-12-04,NSW,31.46666666666667,0.0
2019-12-04,NT,36.4,0.4666666666666666
2019-12-04,QLD,33.5,0.0
2019-12-04,SA,24.85,0.1
2019-12-04,TAS,17.95,1.7
2019-12-04,VIC,23.133333333333336,0.06666666666666667
2019-12-04,WA,37.53333333333334,0.0
2019-12-05,ACT,27.799999999999997,0.0
2019-12-05,NSW,35.1,0.0
2019-12-05,NT,38.13333333333333,1.2666666666666666
2019-12-05,QLD,34.325,0.0
2019-12-05,SA,26.150000000000002,0.1
2019-12-05,TAS,20.6,0.0
2019-12-05,VIC,25.233333333333334,0.0
2019-12-05,WA,38.1,0.0
2019-12-06,ACT,28.0,0.0
2019-12-06,NSW,28.233333333333334,0.0
2019-12-06,NT,38.93333333333334,0.0
2019-12-06,QLD,34.825,0.0
2019-12-06,SA,22.1,0.1
2019-12-06,TAS,18.666666666666668,0.0
2019-12-06,VIC,22.866666666666664,0.0
2019-12-06,WA,38.766666666666666,0.0
2019-12-07,ACT,29.6,0.0
2019-12-07,NSW,26.833333333333332,0.0
2019-12-07,NT,39.766666666666666,0.0
2019-12-07,QLD,32.85,0.0
2019-12-07,SA,24.5,0.0
2019-12-07,TAS,21.46666666666667,0.5
2019-12-07,VIC,25.46666666666667,0.0
2019-12-07,WA,33.26666666666667,0.0
2019-12-08,ACT,29.95,0.0
2019-12-08,NSW,25.866666666666664,0.0
2019-12-08,NT,40.43333333333333,0.0
2019-12-08,QLD,31.400000000000002,0.0
2019-12-08,SA,35.650000000000006,0.0
2019-12-08,TAS,20.566666666666666,0.26666666666666666
2019-12-08,VIC,31.099999999999998,0.0
2019-12-08,WA,30.333333333333332,0.13333333333333333
2019-12-09,ACT,34.5,0.0
2019-12-09,NSW,26.3,0.0
2019-12-09,NT,41.199999999999996,0.0
2019-12-09,QLD,31.625,0.0
2019-12-09,SA,28.05,0.0
2019-12-09,TAS,24.233333333333334,0.0
2019-12-09,VIC,37.0,0.0
2019-12-09,WA,32.23333333333333,0.0
2019-12-10,ACT,37.900000000000006,0.0
2019-12-10,NSW,31.733333333333338,0.0
2019-12-10,NT,40.36666666666667,0.0
2019-12-10,QLD,32.275,3.25
2019-12-10,SA,24.15,0.30000000000000004
2019-12-10,TAS,21.433333333333337,0.0
2019-12-10,VIC,27.63333333333333,0.0
2019-12-10,WA,35.233333333333334,0.0
2019-12-11,ACT,32.45,0.0
2019-12-11,NSW,24.599999999999998,0.0
2019-12-11,NT,40.13333333333333,0.0
2019-12-11,QLD,32.625,0.8
2019-12-11,SA,24.5,0.0
2019-12-11,TAS,20.433333333333334,0.0
2019-12-11,VIC,26.666666666666668,0.0
2019-12-11,WA,35.766666666666666,0.0
2019-12-12,ACT,30.45,0.0
2019-12-12,NSW,23.866666666666664,0.0
2019-12-12,NT,39.76666666666667,0.5333333333333333
2019-12-12,QLD,31.400000000000002,33.300000000000004
2019-12-12,SA,23.0,0.0
2019-12-12,TAS,20.933333333333334,0.0
2019-12-12,VIC,23.3,0.0
2019-12-12,WA,36.56666666666667,0.0
2019-12-13,ACT,27.1,0.0
2019-12-13,NSW,24.03333333333333,0.0
2019-12-13,NT,36.96666666666667,0.06666666666666667
2019-12-13,QLD,30.85,0.7000000000000001
2019-12-13,SA,22.275000000000002,0.0
2019-12-13,TAS,18.666666666666668,0.06666666666666667
2019-12-13,VIC,24.166666666666668,0.0
2019-12-13,WA,37.699999999999996,0.0
2019-12-14,ACT,29.6,0.0
2019-12-14,NSW,27.333333333333332,0.0
2019-12-14,NT,36.333333333333336,0.0
2019-12-14,QLD,30.775,25.200000000000003
2019-12-14,SA,24.250000000000004,0.0
2019-12-14,TAS,22.166666666666668,0.13333333333333333
2019-12-14,VIC,25.066666666666666,0.0
2019-12-14,WA,38.46666666666667,0.0
2019-12-15,ACT,28.7,0.0
2019-12-15,NSW,28.399999999999995,0.13333333333333333
2019-12-15,NT,38.06666666666666,6.666666666666667
2019-12-15,QLD,31.799999999999997,0.35
2019-12-15,SA,29.025000000000002,0.05
2019-12-15,TAS,19.8,2.4666666666666663
2019-12-15,VIC,26.3,0.0
2019-12-15,WA,39.96666666666667,0.0
2019-12-16,ACT,32.1,0.0
2019-12-16,NSW,24.366666666666664,0.0
2019-12-16,NT,39.333333333333336,0.0
2019-12-16,QLD,35.900000000000006,0.0
2019-12-16,SA,33.425,0.0
2019-12-16,TAS,19.7,0.19999999999999998
2019-12-16,VIC,30.03333333333333,0.0
2019-12-16,WA,38.733333333333334,0.0
2019-12-17,ACT,32.55,0.0
2019-12-17,NSW,25.53333333333333,0.0
2019-12-17,NT,41.1,0.0
2019-12-17,QLD,30.175,0.0
2019-12-17,SA,37.974999999999994,0.0
2019-12-17,TAS,21.399999999999995,0.0
2019-12-17,VIC,34.13333333333333,0.0
2019-12-17,WA,38.43333333333334,0.4666666666666666
2019-12-18,ACT,36.7,0.0
2019-12-18,NSW,30.933333333333334,0.0
2019-12-18,NT,41.1,0.0
2019-12-18,QLD,31.125,0.0
2019-12-18,SA,40.733333333333334,0.0
2019-12-18,TAS,23.900000000000002,0.0
2019-12-18,VIC,39.8,0.0
2019-12-18,WA,42.1,0.0
2019-12-19,ACT,38.9,0.0
2019-12-19,NSW,39.266666666666666,0.0
2019-12-19,NT,41.13333333333333,0.39999999999999997
2019-12-19,QLD,30.425,1.7
2019-12-19,SA,40.06666666666667,0.0
2019-12-19,TAS,26.333333333333332,0.0
2019-12-19,VIC,37.03333333333333,0.0
2019-12-19,WA,38.95,0.0
2019-12-20,ACT,38.85,0.0
2019-12-20,NSW,27.53333333333333,0.0
2019-12-20,NT,40.9,0.0
2019-12-20,QLD,30.375,1.5
2019-12-20,SA,45.5,0.0
2019-12-20,TAS,26.833333333333332,0.0
2019-12-20,VIC,43.6,0.0
2019-12-20,WA,32.699999999999996,0.6
2019-12-21,ACT,40.45,0.0
2019-12-21,NSW,31.400000000000002,0.0
2019-12-21,NT,40.06666666666667,1.8
2019-12-21,QLD,31.025,0.8
2019-12-21,SA,24.525,0.0
2019-12-21,TAS,24.666666666666668,0.6666666666666666
2019-12-21,VIC,29.96666666666667,0.0
2019-12-21,WA,36.166666666666664,3.266666666666667
2019-12-22,ACT,25.45,0.0
2019-12-22,NSW,22.366666666666664,0.0
2019-12-22,NT,40.4,0.0
2019-12-22,QLD,30.625,0.7
2019-12-22,SA,26.25,0.0
2019-12-22,TAS,21.0,0.0
2019-12-22,VIC,29.566666666666666,0.0
2019-12-22,WA,34.83333333333333,1.0666666666666667
2019-12-23,ACT,31.95,0.0
2019-12-23,NSW,24.766666666666666,0.0
2019-12-23,NT,41.06666666666667,0.0
2019-12-23,QLD,31.1,0.9
2019-12-23,SA,31.225,0.0
2019-12-23,TAS,18.166666666666668,0.0
2019-12-23,VIC,31.7,0.0
2019-12-23,WA,36.03333333333333,0.06666666666666667
2019-12-24,ACT,29.0,0.0
2019-12-24,NSW,26.333333333333332,0.0
2019-12-24,NT,42.06666666666667,0.0
2019-12-24,QLD,31.075000000000003,0.0
2019-12-24,SA,32.325,0.0
2019-12-24,TAS,21.166666666666668,0.0
2019-12-24,VIC,31.5,0.0
2019-12-24,WA,35.43333333333334,0.19999999999999998
2019-12-25,ACT,31.5,0.0
2019-12-25,NSW,27.7,1.5999999999999999
2019-12-25,NT,41.699999999999996,3.1999999999999997
2019-12-25,QLD,29.75,15.350000000000001
2019-12-25,SA,32.45,0.0
2019-12-25,TAS,21.599999999999998,0.0
2019-12-25,VIC,33.5,0.0
2019-12-25,WA,35.699999999999996,0.0
